:START_ID,:END_ID,:TYPE
Q7241,Q59811915,INFLUENCED
Q48124,Q3510523,INFLUENCED
Q1728982,Q108219606,INFLUENCED
Q2404090,Q129575992,INFLUENCED
Q312843,Q163171,INFLUENCED
Q8062969,Q130252332,INFLUENCED
Q37577,Q323341,INFLUENCED
Q508059,Q134395746,INFLUENCED
Q11036,Q134233,INFLUENCED
Q104326,Q97171478,INFLUENCED
Q3089747,Q19301266,INFLUENCED
Q254524,Q136502855,INFLUENCED
Q360466,Q877385,INFLUENCED
Q6691,Q471523,INFLUENCED
Q1391585,Q25492584,INFLUENCED
Q3697152,Q464476,INFLUENCED
Q2370,Q892948,INFLUENCED
Q7412735,Q3162707,INFLUENCED
Q314938,Q242095,INFLUENCED
Q728958,Q97206561,INFLUENCED
Q215855,Q41816524,INFLUENCED
Q38166,Q4824756,INFLUENCED
Q487523,Q3380174,INFLUENCED
Q308115,Q590185,INFLUENCED
Q348696,Q2724813,INFLUENCED
Q308816,Q40585,INFLUENCED
Q57247,Q127330,INFLUENCED
Q708568,Q10310660,INFLUENCED
Q525949,Q3310996,INFLUENCED
Q6966392,Q2775689,INFLUENCED
Q57244,Q505806,INFLUENCED
Q110935,Q15989717,INFLUENCED
Q173767,Q18418738,INFLUENCED
Q1133807,Q7542,INFLUENCED
Q714,Q7542,INFLUENCED
Q182664,Q98834314,INFLUENCED
Q84552,Q113741,INFLUENCED
Q38082,Q440100,INFLUENCED
Q251,Q6268991,INFLUENCED
Q191026,Q919108,INFLUENCED
Q214039,Q65079531,INFLUENCED
Q320129,Q45554701,INFLUENCED
Q2303544,Q485825,INFLUENCED
Q135013271,Q135012592,INFLUENCED
Q35548,Q5889945,INFLUENCED
Q2402329,Q6456317,INFLUENCED
Q76409,Q15306031,INFLUENCED
Q909,Q12807,INFLUENCED
Q209137,Q41343,INFLUENCED
Q3335,Q40640,INFLUENCED
Q160534,Q7377710,INFLUENCED
Q7649586,Q96413872,INFLUENCED
Q336282,Q123397624,INFLUENCED
Q188464,Q209956,INFLUENCED
Q9235,Q65987,INFLUENCED
Q188436,Q5010978,INFLUENCED
Q4061,Q180453,INFLUENCED
Q5912,Q5181110,INFLUENCED
Q205721,Q224650,INFLUENCED
Q178095,Q218091,INFLUENCED
Q160460,Q127398,INFLUENCED
Q57089,Q18528824,INFLUENCED
Q4045457,Q5848349,INFLUENCED
Q886025,Q17081177,INFLUENCED
Q28865,Q21921428,INFLUENCED
Q1348747,Q21524665,INFLUENCED
Q6691,Q214622,INFLUENCED
Q296609,Q133573233,INFLUENCED
Q334989,Q107331389,INFLUENCED
Q4759583,Q1929599,INFLUENCED
Q192214,Q3310725,INFLUENCED
Q43347,Q471041,INFLUENCED
Q153753,Q60198022,INFLUENCED
Q49325,Q601009,INFLUENCED
Q214226,Q131383101,INFLUENCED
Q37151,Q1386992,INFLUENCED
Q166713,Q1229783,INFLUENCED
Q88702739,Q57022669,INFLUENCED
Q193300,Q10330206,INFLUENCED
Q72334,Q259507,INFLUENCED
Q33289,Q66311273,INFLUENCED
Q9032726,Q11690459,INFLUENCED
Q56649144,Q60369708,INFLUENCED
Q78477,Q274166,INFLUENCED
Q9327,Q8015609,INFLUENCED
Q11459,Q135174260,INFLUENCED
Q116126,Q87404582,INFLUENCED
Q8019419,Q13389073,INFLUENCED
Q1685870,Q3524385,INFLUENCED
Q361456,Q154010,INFLUENCED
Q134969,Q142701,INFLUENCED
Q11079,Q619,INFLUENCED
Q293500,Q1048593,INFLUENCED
Q9441,Q1001,INFLUENCED
Q188232,Q437869,INFLUENCED
Q1617933,Q33333,INFLUENCED
Q356777,Q333563,INFLUENCED
Q299282,Q47691741,INFLUENCED
Q271937,Q106833083,INFLUENCED
Q12240073,Q105078440,INFLUENCED
Q1112005,Q108902953,INFLUENCED
Q5580,Q2934956,INFLUENCED
Q1414035,Q132585478,INFLUENCED
Q193140,Q106249603,INFLUENCED
Q268359,Q110156519,INFLUENCED
Q216843,Q135447250,INFLUENCED
Q157191,Q128319382,INFLUENCED
Q97096739,Q3298815,INFLUENCED
Q185375,Q263201,INFLUENCED
Q314623,Q1740191,INFLUENCED
Q180224,Q134396919,INFLUENCED
Q335927,Q1348950,INFLUENCED
Q4441,Q5353211,INFLUENCED
Q376062,Q529337,INFLUENCED
Q1501738,Q146898,INFLUENCED
Q3182288,Q64861278,INFLUENCED
Q30755,Q4146041,INFLUENCED
Q460876,Q296524,INFLUENCED
Q7327746,Q980727,INFLUENCED
Q36184,Q59615360,INFLUENCED
Q4985,Q319196,INFLUENCED
Q938630,Q118176928,INFLUENCED
Q705702,Q7161103,INFLUENCED
Q166861,Q1688348,INFLUENCED
Q201918,Q4299,INFLUENCED
Q7666101,Q112670568,INFLUENCED
Q25132,Q223233,INFLUENCED
Q15897,Q115162024,INFLUENCED
Q2413375,Q3035299,INFLUENCED
Q9235,Q434346,INFLUENCED
Q49678265,Q124270979,INFLUENCED
Q2577030,Q7593626,INFLUENCED
Q37571,Q526470,INFLUENCED
Q234819,Q1530675,INFLUENCED
Q1873872,Q3426346,INFLUENCED
Q362828,Q13174174,INFLUENCED
Q5374905,Q110636264,INFLUENCED
Q394628,Q6695634,INFLUENCED
Q6134983,Q108911706,INFLUENCED
Q734161,Q2638044,INFLUENCED
Q162202,Q119615696,INFLUENCED
Q110765376,Q112242043,INFLUENCED
Q190051,Q104159856,INFLUENCED
Q188713,Q208767,INFLUENCED
Q146256,Q131383101,INFLUENCED
Q51120751,Q136451412,INFLUENCED
Q28632,Q98834404,INFLUENCED
Q102513,Q7243,INFLUENCED
Q72074,Q327198,INFLUENCED
Q561147,Q93381274,INFLUENCED
Q187520,Q3173010,INFLUENCED
Q41180,Q55674193,INFLUENCED
Q48226,Q168728,INFLUENCED
Q5603,Q7238319,INFLUENCED
Q7549182,Q124758722,INFLUENCED
Q104919,Q111597782,INFLUENCED
Q221375,Q3758072,INFLUENCED
Q615472,Q51639,INFLUENCED
Q294912,Q449959,INFLUENCED
Q9544977,Q47691741,INFLUENCED
Q83233,Q3573879,INFLUENCED
Q9441,Q7243,INFLUENCED
Q36236,Q123474569,INFLUENCED
Q212611,Q2317563,INFLUENCED
Q449,Q470732,INFLUENCED
Q7861607,Q113111737,INFLUENCED
Q733182,Q117284075,INFLUENCED
Q5885,Q118496856,INFLUENCED
Q860654,Q3094826,INFLUENCED
Q241754,Q102344,INFLUENCED
Q2512051,Q261745,INFLUENCED
Q3325908,Q105279583,INFLUENCED
Q2306,Q482907,INFLUENCED
Q25432114,Q65969348,INFLUENCED
Q55431,Q114869650,INFLUENCED
Q83468,Q128678361,INFLUENCED
Q9391,Q4725710,INFLUENCED
Q1169219,Q135013271,INFLUENCED
Q38222,Q52306598,INFLUENCED
Q142701,Q7228997,INFLUENCED
Q1336310,Q696973,INFLUENCED
Q7231,Q273277,INFLUENCED
Q5461886,Q7791711,INFLUENCED
Q37193,Q67174285,INFLUENCED
Q41576,Q106085329,INFLUENCED
Q13059792,Q43549329,INFLUENCED
Q7542,Q180224,INFLUENCED
Q277865,Q131321689,INFLUENCED
Q357645,Q123698386,INFLUENCED
Q982251,Q4975620,INFLUENCED
Q193140,Q122236226,INFLUENCED
Q34190,Q47484,INFLUENCED
Q161053,Q575650,INFLUENCED
Q1067,Q9204,INFLUENCED
Q103774,Q1299,INFLUENCED
Q575650,Q61632937,INFLUENCED
Q309945,Q124288825,INFLUENCED
Q798671,Q742700,INFLUENCED
Q296244,Q2499944,INFLUENCED
Q35703,Q56685696,INFLUENCED
Q43444,Q370246,INFLUENCED
Q3142311,Q135840785,INFLUENCED
Q1093121,Q5937966,INFLUENCED
Q203872,Q3591791,INFLUENCED
Q859,Q666230,INFLUENCED
Q2813877,Q116621718,INFLUENCED
Q2166735,Q28942559,INFLUENCED
Q4263410,Q1193600,INFLUENCED
Q37160,Q223723,INFLUENCED
Q40415,Q7356577,INFLUENCED
Q183092,Q111608255,INFLUENCED
Q42934,Q29383442,INFLUENCED
Q23215,Q15123969,INFLUENCED
Q311607,Q1363922,INFLUENCED
Q357014,Q2484709,INFLUENCED
Q913123,Q112764968,INFLUENCED
Q174957,Q261566,INFLUENCED
Q104326,Q117466719,INFLUENCED
Q6130350,Q30724428,INFLUENCED
Q516447,Q8008716,INFLUENCED
Q254,Q13365774,INFLUENCED
Q16473,Q116812214,INFLUENCED
Q3342652,Q135930784,INFLUENCED
Q30755,Q594440,INFLUENCED
Q9358,Q5140474,INFLUENCED
Q575650,Q21921428,INFLUENCED
Q229205,Q11877740,INFLUENCED
Q810009,Q797302,INFLUENCED
Q97772170,Q97586408,INFLUENCED
Q164797,Q16909096,INFLUENCED
Q3579777,Q11927621,INFLUENCED
Q48226,Q274891,INFLUENCED
Q312405,Q361149,INFLUENCED
Q188176,Q6797935,INFLUENCED
Q443153,Q2352880,INFLUENCED
Q267932,Q7027450,INFLUENCED
Q105221,Q116812214,INFLUENCED
Q5605139,Q234279,INFLUENCED
Q60278,Q7358138,INFLUENCED
Q1329823,Q1042125,INFLUENCED
Q317272,Q21012756,INFLUENCED
Q1824524,Q485811,INFLUENCED
Q4529926,Q114615596,INFLUENCED
Q453839,Q16149983,INFLUENCED
Q75461896,Q28184121,INFLUENCED
Q42934,Q131221,INFLUENCED
Q116177,Q125627393,INFLUENCED
Q7444622,Q1111004,INFLUENCED
Q2908,Q115104185,INFLUENCED
Q957078,Q63967639,INFLUENCED
Q3340535,Q2853691,INFLUENCED
Q310896,Q529583,INFLUENCED
Q193338,Q19878055,INFLUENCED
Q17191592,Q3098078,INFLUENCED
Q121598806,Q122363,INFLUENCED
Q235077,Q954231,INFLUENCED
Q6517856,Q2465713,INFLUENCED
Q7199,Q729117,INFLUENCED
Q170611,Q1191544,INFLUENCED
Q519443,Q941875,INFLUENCED
Q819563,Q14116,INFLUENCED
Q2831,Q1582829,INFLUENCED
Q170509,Q313077,INFLUENCED
Q174438,Q16960434,INFLUENCED
Q15726843,Q2975722,INFLUENCED
Q58329,Q2005,INFLUENCED
Q9053100,Q1338236,INFLUENCED
Q366380,Q117012,INFLUENCED
Q9095,Q15990201,INFLUENCED
Q21507289,Q40640,INFLUENCED
Q860670,Q5218424,INFLUENCED
Q1154064,Q11410217,INFLUENCED
Q9610,Q118497345,INFLUENCED
Q1860,Q66311273,INFLUENCED
Q351746,Q5947802,INFLUENCED
Q16409,Q334147,INFLUENCED
Q76709,Q57085,INFLUENCED
Q41576,Q115757001,INFLUENCED
Q7264,Q854537,INFLUENCED
Q77609,Q1386165,INFLUENCED
Q482477,Q112683784,INFLUENCED
Q185724,Q56256814,INFLUENCED
Q2302742,Q477317,INFLUENCED
Q41576,Q122488363,INFLUENCED
Q234691,Q80304895,INFLUENCED
Q207445,Q771670,INFLUENCED
Q1394819,Q781744,INFLUENCED
Q164358,Q135670691,INFLUENCED
Q1544,Q3310788,INFLUENCED
Q360832,Q6004641,INFLUENCED
Q5216939,Q980727,INFLUENCED
Q624284,Q1616403,INFLUENCED
Q76092,Q188539,INFLUENCED
Q3085678,Q3048,INFLUENCED
Q29511160,Q54924324,INFLUENCED
Q20821074,Q18544234,INFLUENCED
Q41513,Q5648827,INFLUENCED
Q4636,Q5105,INFLUENCED
Q162500,Q745749,INFLUENCED
Q189635,Q117285010,INFLUENCED
Q631948,Q47500365,INFLUENCED
Q23848,Q16192988,INFLUENCED
Q2002151,Q56256814,INFLUENCED
Q20398734,Q19629001,INFLUENCED
Q9438,Q1067,INFLUENCED
Q80304,Q261,INFLUENCED
Q92619,Q5235420,INFLUENCED
Q3264944,Q135727844,INFLUENCED
Q6691,Q47114497,INFLUENCED
Q5816,Q98959043,INFLUENCED
Q707787,Q21062238,INFLUENCED
Q1286388,Q99846186,INFLUENCED
Q1381628,Q41590,INFLUENCED
Q1182111,Q5245712,INFLUENCED
Q42326052,Q3178743,INFLUENCED
Q134183,Q68681168,INFLUENCED
Q7390408,Q212569,INFLUENCED
Q44403,Q314189,INFLUENCED
Q123280,Q481407,INFLUENCED
Q407535,Q106412557,INFLUENCED
Q459309,Q5569216,INFLUENCED
Q156622,Q5933571,INFLUENCED
Q1483469,Q1513322,INFLUENCED
Q151012,Q203871,INFLUENCED
Q9089,Q108852147,INFLUENCED
Q248243,Q316427,INFLUENCED
Q990849,Q2638216,INFLUENCED
Q935292,Q18055454,INFLUENCED
Q202314,Q142701,INFLUENCED
Q9358,Q47484,INFLUENCED
Q28942629,Q2044212,INFLUENCED
Q1291981,Q277230,INFLUENCED
Q1138529,Q108940680,INFLUENCED
Q134720,Q94159807,INFLUENCED
Q272203,Q396,INFLUENCED
Q18378873,Q64706258,INFLUENCED
Q125603,Q217025,INFLUENCED
Q76641,Q37736546,INFLUENCED
Q716222,Q1329823,INFLUENCED
Q7312,Q912572,INFLUENCED
Q28865,Q64683329,INFLUENCED
Q192463,Q482907,INFLUENCED
Q34219,Q815549,INFLUENCED
Q214905,Q2757568,INFLUENCED
Q5264,Q2843364,INFLUENCED
Q214990,Q121501067,INFLUENCED
Q169566,Q103114,INFLUENCED
Q260440,Q188459,INFLUENCED
Q3085613,Q67220538,INFLUENCED
Q104326,Q119585056,INFLUENCED
Q160534,Q5605646,INFLUENCED
Q184103,Q118152857,INFLUENCED
Q482149,Q3308157,INFLUENCED
Q169234,Q2843364,INFLUENCED
Q92608,Q18149098,INFLUENCED
Q28450882,Q47504264,INFLUENCED
Q1388244,Q111200013,INFLUENCED
Q9049,Q929145,INFLUENCED
Q41576,Q106824753,INFLUENCED
Q4095155,Q4079394,INFLUENCED
Q700797,Q78837036,INFLUENCED
Q311854,Q101003728,INFLUENCED
Q211770,Q4787402,INFLUENCED
Q314189,Q207359,INFLUENCED
Q35610,Q361149,INFLUENCED
Q1358816,Q80440,INFLUENCED
Q11307314,Q4853891,INFLUENCED
Q1068887,Q1242174,INFLUENCED
Q33760,Q86371,INFLUENCED
Q4235,Q117349631,INFLUENCED
Q11872271,Q10503907,INFLUENCED
Q265222,Q485825,INFLUENCED
Q295393,Q778897,INFLUENCED
Q587274,Q21984470,INFLUENCED
Q991,Q34670,INFLUENCED
Q334147,Q16217637,INFLUENCED
Q36661,Q94707,INFLUENCED
Q41532,Q61171,INFLUENCED
Q216873,Q440369,INFLUENCED
Q841238,Q1350870,INFLUENCED
Q131721,Q62891,INFLUENCED
Q296244,Q1064,INFLUENCED
Q3608065,Q355531,INFLUENCED
Q1392603,Q6695634,INFLUENCED
Q269091,Q7425737,INFLUENCED
Q41576,Q115601806,INFLUENCED
Q4310310,Q4214629,INFLUENCED
Q16008449,Q6078612,INFLUENCED
Q5580,Q111669139,INFLUENCED
Q106464875,Q116752832,INFLUENCED
Q134798,Q465264,INFLUENCED
Q454777,Q2966099,INFLUENCED
Q113644511,Q136465111,INFLUENCED
Q3120087,Q8014339,INFLUENCED
Q1750054,Q403744,INFLUENCED
Q355652,Q1377900,INFLUENCED
Q1351122,Q72092,INFLUENCED
Q5721,Q2042,INFLUENCED
Q502967,Q218091,INFLUENCED
Q216999,Q64633,INFLUENCED
Q5432,Q5516907,INFLUENCED
Q5552554,Q2059814,INFLUENCED
Q58339,Q221772,INFLUENCED
Q9358,Q116419647,INFLUENCED
Q204733,Q7465,INFLUENCED
Q299208,Q120719784,INFLUENCED
Q804567,Q19697,INFLUENCED
Q3348646,Q98439877,INFLUENCED
Q12141775,Q21148816,INFLUENCED
Q281411,Q3089914,INFLUENCED
Q25089,Q296524,INFLUENCED
Q312093,Q116685865,INFLUENCED
Q106410270,Q111990150,INFLUENCED
Q1399,Q7747,INFLUENCED
Q66023,Q1732732,INFLUENCED
Q221155,Q17403494,INFLUENCED
Q72623,Q11771849,INFLUENCED
Q302,Q124671686,INFLUENCED
Q9312,Q1386165,INFLUENCED
Q525713,Q1099591,INFLUENCED
Q9061,Q69773659,INFLUENCED
Q82545,Q464476,INFLUENCED
Q519282,Q97999824,INFLUENCED
Q169906,Q1984757,INFLUENCED
Q2031673,Q84830991,INFLUENCED
Q84322899,Q3724689,INFLUENCED
Q356598,Q11036,INFLUENCED
Q4773608,Q5106978,INFLUENCED
Q36591,Q1280035,INFLUENCED
Q314350,Q4146041,INFLUENCED
Q23380,Q3275249,INFLUENCED
Q550806,Q3587999,INFLUENCED
Q118936,Q5927684,INFLUENCED
Q35548,Q22001648,INFLUENCED
Q698,Q48524,INFLUENCED
Q75889,Q87292,INFLUENCED
Q7042603,Q109427885,INFLUENCED
Q5878,Q44306,INFLUENCED
Q156386,Q157183,INFLUENCED
Q201669,Q485825,INFLUENCED
Q338114,Q548271,INFLUENCED
Q951610,Q4794388,INFLUENCED
Q830316,Q940536,INFLUENCED
Q1683305,Q878026,INFLUENCED
Q610202,Q5790356,INFLUENCED
Q9011959,Q952223,INFLUENCED
Q123786393,Q4977264,INFLUENCED
Q6694,Q21810649,INFLUENCED
Q3019070,Q945230,INFLUENCED
Q34670,Q316607,INFLUENCED
Q309977,Q21254312,INFLUENCED
Q6034,Q7962743,INFLUENCED
Q163468,Q3109515,INFLUENCED
Q188459,Q4019000,INFLUENCED
Q503850,Q56286019,INFLUENCED
Q6237683,Q4684357,INFLUENCED
Q579171,Q25523159,INFLUENCED
Q11031,Q83003,INFLUENCED
Q5818420,Q5762493,INFLUENCED
Q221061,Q471816,INFLUENCED
Q335544,Q321322,INFLUENCED
Q75355042,Q75280679,INFLUENCED
Q2005,Q13496636,INFLUENCED
Q11059,Q31775823,INFLUENCED
Q3816,Q33977,INFLUENCED
Q41576,Q114241710,INFLUENCED
Q2072087,Q244627,INFLUENCED
Q81799,Q27859,INFLUENCED
Q1390974,Q482477,INFLUENCED
Q21067422,Q7373383,INFLUENCED
Q36844,Q125868811,INFLUENCED
Q207316,Q756175,INFLUENCED
Q189454,Q7161103,INFLUENCED
Q123382,Q5294792,INFLUENCED
Q7186,Q3356448,INFLUENCED
Q951010,Q313466,INFLUENCED
Q980407,Q1280270,INFLUENCED
Q49898,Q3184498,INFLUENCED
Q712462,Q242616,INFLUENCED
Q742371,Q363729,INFLUENCED
Q4392664,Q21062238,INFLUENCED
Q177725,Q134147,INFLUENCED
Q180727,Q3391951,INFLUENCED
Q210059,Q6104223,INFLUENCED
Q217087,Q113701120,INFLUENCED
Q486740,Q539917,INFLUENCED
Q9030778,Q124969380,INFLUENCED
Q172544,Q60735,INFLUENCED
Q598272,Q637206,INFLUENCED
Q9312,Q102585,INFLUENCED
Q3099446,Q815549,INFLUENCED
Q185905,Q842183,INFLUENCED
Q41576,Q121898811,INFLUENCED
Q602779,Q3298815,INFLUENCED
Q1035,Q214622,INFLUENCED
Q27593,Q587184,INFLUENCED
Q189729,Q355411,INFLUENCED
Q741836,Q5659477,INFLUENCED
Q40640,Q39829,INFLUENCED
Q7245,Q245257,INFLUENCED
Q407535,Q106050092,INFLUENCED
Q36661,Q316045,INFLUENCED
Q2386307,Q61607210,INFLUENCED
Q133080401,Q132625198,INFLUENCED
Q28746379,Q135211833,INFLUENCED
Q558425,Q333719,INFLUENCED
Q1403,Q29652756,INFLUENCED
Q20736237,Q21524393,INFLUENCED
Q5589,Q151152,INFLUENCED
Q348696,Q295340,INFLUENCED
Q957024,Q2178108,INFLUENCED
Q100930125,Q65963069,INFLUENCED
Q840065,Q2256407,INFLUENCED
Q178671,Q184719,INFLUENCED
Q868,Q271809,INFLUENCED
Q370165,Q41360496,INFLUENCED
Q957024,Q15104233,INFLUENCED
Q2662148,Q3683985,INFLUENCED
Q3160994,Q17985721,INFLUENCED
Q1652,Q3951332,INFLUENCED
Q6396778,Q108122488,INFLUENCED
Q151593,Q2895308,INFLUENCED
Q892,Q42529526,INFLUENCED
Q9312,Q5402465,INFLUENCED
Q1365298,Q155449,INFLUENCED
Q5392770,Q625794,INFLUENCED
Q1176753,Q3530822,INFLUENCED
Q5276571,Q17714,INFLUENCED
Q5315118,Q64584915,INFLUENCED
Q170509,Q470758,INFLUENCED
Q407535,Q106807861,INFLUENCED
Q535,Q83158,INFLUENCED
Q158462,Q231259,INFLUENCED
Q186125,Q3758539,INFLUENCED
Q844524,Q16636335,INFLUENCED
Q187019,Q316607,INFLUENCED
Q315826,Q5386029,INFLUENCED
Q11629738,Q54867512,INFLUENCED
Q15433003,Q7326759,INFLUENCED
Q310926,Q218503,INFLUENCED
Q9049,Q29833619,INFLUENCED
Q271937,Q107311642,INFLUENCED
Q912906,Q102454,INFLUENCED
Q210428,Q24883319,INFLUENCED
Q727001,Q47102,INFLUENCED
Q315092,Q13379099,INFLUENCED
Q841173,Q62274294,INFLUENCED
Q960658,Q1860320,INFLUENCED
Q164565,Q3022141,INFLUENCED
Q212569,Q732089,INFLUENCED
Q6060,Q129843359,INFLUENCED
Q8341,Q28858334,INFLUENCED
Q2831,Q84061032,INFLUENCED
Q38392,Q983226,INFLUENCED
Q7314,Q717239,INFLUENCED
Q15407263,Q1770550,INFLUENCED
Q2087071,Q119891915,INFLUENCED
Q9711,Q314963,INFLUENCED
Q163819,Q224650,INFLUENCED
Q208582,Q41799432,INFLUENCED
Q5889055,Q134042452,INFLUENCED
Q11662,Q232566,INFLUENCED
Q523225,Q27573485,INFLUENCED
Q1864529,Q2052676,INFLUENCED
Q1274944,Q17386004,INFLUENCED
Q484591,Q4685697,INFLUENCED
Q1864529,Q762464,INFLUENCED
Q5269,Q3613601,INFLUENCED
Q156300,Q15104233,INFLUENCED
Q758566,Q706685,INFLUENCED
Q66206,Q71538,INFLUENCED
Q6455666,Q7163662,INFLUENCED
Q92629,Q19871426,INFLUENCED
Q862127,Q98157720,INFLUENCED
Q58586,Q71029,INFLUENCED
Q1376111,Q1332989,INFLUENCED
Q265353,Q90073,INFLUENCED
Q673325,Q928270,INFLUENCED
Q217716,Q489643,INFLUENCED
Q9364,Q95237,INFLUENCED
Q220976,Q1963049,INFLUENCED
Q4038524,Q55815169,INFLUENCED
Q215215,Q19560068,INFLUENCED
Q3182291,Q15062339,INFLUENCED
Q315349,Q108482817,INFLUENCED
Q3085338,Q24719455,INFLUENCED
Q160534,Q108912,INFLUENCED
Q9215,Q1266007,INFLUENCED
Q212611,Q3553797,INFLUENCED
Q2915105,Q7063722,INFLUENCED
Q183266,Q345612,INFLUENCED
Q356611,Q30231567,INFLUENCED
Q509844,Q105572,INFLUENCED
Q234819,Q6106181,INFLUENCED
Q5589,Q529975,INFLUENCED
Q272504,Q409,INFLUENCED
Q3106259,Q66256426,INFLUENCED
Q105756,Q1251926,INFLUENCED
Q314938,Q214043,INFLUENCED
Q708081,Q354519,INFLUENCED
Q5598,Q206820,INFLUENCED
Q565720,Q4736321,INFLUENCED
Q2026055,Q41360496,INFLUENCED
Q9235,Q1680038,INFLUENCED
Q1043318,Q55769624,INFLUENCED
Q315258,Q47538364,INFLUENCED
Q334670,Q11895,INFLUENCED
Q318769,Q27037474,INFLUENCED
Q123807,Q282065,INFLUENCED
Q294927,Q562596,INFLUENCED
Q930085,Q7161103,INFLUENCED
Q105063290,Q110245385,INFLUENCED
Q174210,Q283408,INFLUENCED
Q251259,Q9047,INFLUENCED
Q403578,Q19981092,INFLUENCED
Q115409565,Q116731500,INFLUENCED
Q136441504,Q136472433,INFLUENCED
Q271937,Q120906625,INFLUENCED
Q3084854,Q64022202,INFLUENCED
Q4604,Q13575,INFLUENCED
Q3188804,Q2980151,INFLUENCED
Q37571,Q47538364,INFLUENCED
Q4895929,Q11934943,INFLUENCED
Q56039,Q878864,INFLUENCED
Q100795156,Q114298530,INFLUENCED
Q935,Q310903,INFLUENCED
Q43259,Q740434,INFLUENCED
Q348603,Q3770375,INFLUENCED
Q109612,Q299208,INFLUENCED
Q81438,Q630446,INFLUENCED
Q89352245,Q134289516,INFLUENCED
Q485039,Q40585,INFLUENCED
Q9364,Q929630,INFLUENCED
Q9066359,Q16175648,INFLUENCED
Q180819,Q1382977,INFLUENCED
Q701952,Q5487295,INFLUENCED
Q41155,Q317880,INFLUENCED
Q9711,Q6004641,INFLUENCED
Q21530858,Q127149,INFLUENCED
Q180268,Q97277483,INFLUENCED
Q11901463,Q11851921,INFLUENCED
Q41576,Q106049280,INFLUENCED
Q235086,Q93482,INFLUENCED
Q294912,Q1365298,INFLUENCED
Q460584,Q15971618,INFLUENCED
Q1063587,Q18608460,INFLUENCED
Q1299,Q1381972,INFLUENCED
Q3603529,Q109393457,INFLUENCED
Q560129,Q90306,INFLUENCED
Q193754,Q3680869,INFLUENCED
Q104889690,Q104817522,INFLUENCED
Q105487,Q104326,INFLUENCED
Q5582,Q211437,INFLUENCED
Q101505,Q202314,INFLUENCED
Q206181,Q113004724,INFLUENCED
Q430037,Q7422525,INFLUENCED
Q41408,Q87292,INFLUENCED
Q45970,Q43269894,INFLUENCED
Q2847257,Q131690243,INFLUENCED
Q3430742,Q113700223,INFLUENCED
Q435278,Q2927188,INFLUENCED
Q5682,Q214622,INFLUENCED
Q209956,Q3432148,INFLUENCED
Q41487,Q2920329,INFLUENCED
Q42775,Q2907925,INFLUENCED
Q351527,Q83003,INFLUENCED
Q15712810,Q207316,INFLUENCED
Q41590,Q3712567,INFLUENCED
Q13230,Q212639,INFLUENCED
Q4441,Q47456171,INFLUENCED
Q188531,Q251,INFLUENCED
Q438106,Q125121,INFLUENCED
Q3035007,Q61764378,INFLUENCED
Q42934,Q3724491,INFLUENCED
Q392,Q1302516,INFLUENCED
Q158175,Q19864442,INFLUENCED
Q537158,Q21176728,INFLUENCED
Q8704,Q72189025,INFLUENCED
Q3297636,Q3374052,INFLUENCED
Q272912,Q316422,INFLUENCED
Q882,Q200228,INFLUENCED
Q2849335,Q132719667,INFLUENCED
Q967518,Q10313479,INFLUENCED
Q75461896,Q116752832,INFLUENCED
Q5603,Q1557569,INFLUENCED
Q207356,Q97393915,INFLUENCED
Q4965901,Q115483855,INFLUENCED
Q42775,Q111608255,INFLUENCED
Q151820,Q3311300,INFLUENCED
Q76364,Q97308,INFLUENCED
Q3089290,Q3035478,INFLUENCED
Q168665,Q1274234,INFLUENCED
Q133054,Q12867637,INFLUENCED
Q379785,Q11928327,INFLUENCED
Q5383,Q19848,INFLUENCED
Q48781011,Q112672004,INFLUENCED
Q294912,Q983082,INFLUENCED
Q105085977,Q110236574,INFLUENCED
Q938849,Q134458022,INFLUENCED
Q317677,Q20684680,INFLUENCED
Q858365,Q125391883,INFLUENCED
Q1207679,Q11067770,INFLUENCED
Q221061,Q1236696,INFLUENCED
Q156300,Q881273,INFLUENCED
Q41576,Q106050064,INFLUENCED
Q155124,Q124637792,INFLUENCED
Q1514,Q113004724,INFLUENCED
Q288111,Q3069371,INFLUENCED
Q1287114,Q112476126,INFLUENCED
Q135013227,Q135012592,INFLUENCED
Q689057,Q60185235,INFLUENCED
Q172425,Q12084260,INFLUENCED
Q217070,Q3299928,INFLUENCED
Q1200647,Q124336016,INFLUENCED
Q2485195,Q313048,INFLUENCED
Q7205003,Q15998733,INFLUENCED
Q41576,Q120754604,INFLUENCED
Q7314,Q2698275,INFLUENCED
Q182658,Q495420,INFLUENCED
Q179109,Q159876,INFLUENCED
Q1999131,Q5645245,INFLUENCED
Q622283,Q326909,INFLUENCED
Q9364,Q5290990,INFLUENCED
Q253407,Q61631215,INFLUENCED
Q94018,Q220008,INFLUENCED
Q1748260,Q12721535,INFLUENCED
Q1231463,Q23873,INFLUENCED
Q22443752,Q136464169,INFLUENCED
Q11517897,Q201580,INFLUENCED
Q48444,Q30301487,INFLUENCED
Q314966,Q319196,INFLUENCED
Q11685491,Q3042936,INFLUENCED
Q4499744,Q1182931,INFLUENCED
Q82291,Q940809,INFLUENCED
Q2711171,Q448957,INFLUENCED
Q395013,Q110156519,INFLUENCED
Q679092,Q97999824,INFLUENCED
Q200437,Q106098098,INFLUENCED
Q347744,Q105845694,INFLUENCED
Q48226,Q9287822,INFLUENCED
